data_hora,local,magnitude,profundidade_km,longitude,latitude,nivel
2024-04-18 09:29:11.969,"Volcano Islands, Japan region",5.4,62.0,143.3267,22.7438,leve
2024-04-18 08:26:13.393,southern Mid-Atlantic Ridge,5.2,10.0,-16.0988,-43.6941,leve
2024-04-18 07:39:39.658,"84 km ENE of Loreto, Mexico",5.2,10.0,-110.56,26.2783,leve
2024-04-18 06:06:04.909,"204 km WSW of Port McNeill, Canada",5.1,10.0,-129.9156,50.2411,leve
2024-04-17 21:31:47.788,"266 km W of Houma, Tonga",5.4,387.775,-177.8682,-21.2737,leve
2024-04-17 21:21:54.614,"20 km ESE of Cárdenas, Nicaragua",5.5,154.0,-85.3325,11.1271,leve
2024-04-17 14:14:46.694,"18 km W of Uwajima, Japan",6.3,32.0,132.3647,33.2503,forte
2024-04-17 08:04:42.182,Balleny Islands region,5.0,10.0,148.4495,-62.8511,leve
2024-04-17 01:45:14.861,"86 km E of Loreto, Mexico",5.0,10.0,-110.4997,26.1567,leve
2024-04-16 23:01:24.137,"39 km SE of Port Blair, India",5.0,57.532,92.9599,11.3815,leve
2024-04-16 16:06:15.536,"17 km ESE of Union, Philippines",5.0,51.666,126.2537,9.6873,leve
2024-04-16 14:58:55.527,"83 km ESE of Inarajan Village, Guam",5.4,9.219,145.4323,12.9353,leve
2024-04-16 07:56:40.597,"104 km ENE of Port-Olry, Vanuatu",5.0,10.0,168.0105,-14.8116,leve
2024-04-15 22:38:56.828,"147 km SE of Koshima, Japan",5.9,7.556,131.7622,29.4397,leve
2024-04-15 10:43:28.500,"106 km SSW of Kokopo, Papua New Guinea",5.4,71.991,151.892,-5.2266,leve
2024-04-14 20:56:28.201,"111 km ESE of Kimbe, Papua New Guinea",6.5,49.0,151.0953,-5.8565,forte
2024-04-14 05:28:47.416,central Mid-Atlantic Ridge,5.3,10.0,-37.1742,7.6417,leve
2024-04-13 16:40:55.412,"161 km WNW of Tobelo, Indonesia",5.0,39.341,126.6086,2.1044,leve
2024-04-13 15:17:18.773,western Indian-Antarctic Ridge,5.0,10.0,121.3854,-49.031,leve
2024-04-13 10:47:02.842,"127 km NE of Hihifo, Tonga",5.4,10.0,-173.0667,-15.0413,leve
2024-04-13 06:53:44.360,southeast Indian Ridge,5.0,10.0,88.8361,-42.1381,leve
2024-04-13 06:26:35.031,"157 km WNW of Tobelo, Indonesia",5.2,38.856,126.6873,2.226,leve
2024-04-13 05:44:39.593,western Xizang,5.5,10.0,81.8672,33.5479,leve
2024-04-12 15:59:15.269,"102 km WNW of Kirakira, Solomon Islands",5.8,20.0,161.0159,-10.2257,leve
2024-04-12 09:00:17.560,"5 km ESE of Uken, Japan",5.0,53.889,129.2805,28.279,leve
2024-04-11 17:34:06.488,"237 km SE of Sarangani, Philippines",5.0,45.378,126.7665,3.6958,leve
2024-04-11 03:33:57.207,"5 km NE of Bantacan, Philippines",5.2,10.0,126.1637,7.6449,leve
2024-04-11 00:47:07.145,Mid-Indian Ridge,5.0,10.0,78.1286,-38.6965,leve
2024-04-10 16:20:17.869,"42 km E of Sulat, Philippines",5.2,9.55,125.841,11.8705,leve
2024-04-10 15:33:42.660,"60 km W of Patacamaya, Bolivia",5.0,203.694,-68.4861,-17.2602,leve
2024-04-10 14:56:17.074,"34 km NW of Kuqa, China",5.4,8.0,82.6648,41.9596,leve
2024-04-10 10:57:39.261,"46 km WNW of Kuqa, China",5.0,10.0,82.4218,41.8952,leve
2024-04-10 07:57:42.427,Southwest Indian Ridge,5.1,10.0,47.1158,-38.8374,leve
2024-04-09 14:07:05.932,"48 km WNW of Yongning, China",5.0,30.53,100.2389,28.049,leve
2024-04-09 09:47:59.810,"150 km NW of Tobelo, Indonesia",6.4,22.0,127.0624,2.6982,forte
2024-04-09 00:04:05.827,"35 km ESE of Ransiki, Indonesia",5.5,10.0,134.4849,-1.585,leve
2024-04-09 00:02:52.078,"34 km SE of Ransiki, Indonesia",5.9,6.66,134.4237,-1.6951,leve
2024-04-08 20:58:02.763,"113 km ESE of Hihifo, Tonga",5.2,38.64,-172.869,-16.4488,leve
2024-04-08 03:10:17.316,"Kermadec Islands, New Zealand",5.1,109.823,-178.4494,-30.7975,leve
2024-04-08 01:25:29.592,"6 km NNE of Nichinan, Japan",5.1,50.529,131.3933,31.6565,leve
2024-04-07 20:47:58.649,"65 km WNW of Kuqa, China",5.0,10.0,82.1566,41.8492,leve
2024-04-07 17:49:32.447,"2 km S of Tenancingo, El Salvador",5.0,193.139,-88.9836,13.8143,leve
2024-04-07 17:46:18.442,"192 km SW of Bandar Lampung, Indonesia",5.0,38.777,103.9286,-6.5495,leve
2024-04-07 14:57:16.495,"49 km SSE of Dompu, Indonesia",5.0,10.0,118.6205,-8.9592,leve
2024-04-07 08:46:17.940,"58 km WNW of Kuqa, China",5.1,10.0,82.2688,41.8956,leve
2024-04-07 07:25:06.984,"36 km WSW of Kandrian, Papua New Guinea",5.1,47.071,149.2718,-6.3877,leve
2024-04-07 05:23:42.813,east of the South Sandwich Islands,5.4,10.0,-17.7451,-59.4196,leve
2024-04-07 02:38:38.496,"246 km E of Tadine, New Caledonia",5.0,19.63,170.2167,-21.9779,leve
2024-04-06 12:25:42.820,"22 km NNE of Ambunti, Papua New Guinea",5.0,63.264,142.903,-4.0281,leve
2024-04-06 10:47:12.076,"15 km SE of Hualien City, Taiwan",5.2,29.453,121.6946,23.86,leve
2024-04-06 08:24:30.650,"251 km N of Agats, Indonesia",5.0,65.268,138.2881,-3.277,leve
2024-04-06 06:31:14.740,central East Pacific Rise,5.1,10.0,-102.9724,-3.9245,leve
2024-04-06 02:29:22.577,"30 km SW of Zhaotong, China",5.0,10.0,103.4715,27.1432,leve
2024-04-06 01:37:49.290,"57 km SE of Hualien City, Taiwan",5.0,10.0,122.0266,23.6327,leve
2024-04-06 00:12:17.749,"141 km S of Honchō, Japan",5.4,26.386,143.2258,40.8775,leve
2024-04-05 20:32:13.197,"74 km NW of Neiafu, Tonga",5.6,114.688,-174.4561,-18.147,leve
2024-04-05 12:45:38.655,"33 km NNE of Sarupathar, India",5.7,69.136,96.9139,26.4924,leve
2024-04-05 11:03:16.357,"Maug Islands region, Northern Mariana Islands",6.8,222.0,145.3659,19.1103,forte
2024-04-05 09:01:55.258,"48 km WSW of El Palmarcito, Mexico",5.0,77.926,-93.6043,15.2716,leve
2024-04-05 04:50:51.121,"13 km NE of Hualien City, Taiwan",5.0,20.304,121.684,24.0787,leve
2024-04-05 02:30:02.555,northern Mid-Atlantic Ridge,5.0,10.0,-44.9831,14.9227,leve
2024-04-04 23:46:40.169,central Mid-Atlantic Ridge,5.1,10.0,-38.0882,7.9582,leve
2024-04-04 23:37:28.670,central Mid-Atlantic Ridge,5.3,10.0,-38.1448,7.9741,leve
2024-04-04 23:18:23.674,central Mid-Atlantic Ridge,5.0,10.0,-38.114,8.039,leve
2024-04-04 20:31:49.325,"34 km SW of Urakawa, Japan",5.0,63.264,142.4449,41.9769,leve
2024-04-04 16:04:32.601,"33 km S of Padam, India",5.0,32.436,76.816,33.1698,leve
2024-04-04 07:38:05.187,"56 km SW of Puerto El Triunfo, El Salvador",5.1,54.6,-88.8866,12.8955,leve
2024-04-04 03:16:30.313,"77 km E of Minami-Sōma, Japan",6.1,29.0,141.856,37.7104,forte
2024-04-04 00:39:38.283,"194 km ESE of Bingtuan Sanshiliu Tuan, China",5.1,10.0,90.8993,38.4599,leve
2024-04-04 00:19:52.287,south of the Kermadec Islands,5.0,10.0,-178.5121,-32.8864,leve
2024-04-03 13:51:56.776,"8 km ESE of Chiguayante, Chile",5.2,35.977,-72.9395,-36.9529,leve
2024-04-03 09:02:16.573,"111 km N of Paciran, Indonesia",5.1,10.0,112.3387,-5.8654,leve
2024-04-03 04:51:22.460,"40 km ENE of Hinatuan, Philippines",5.1,67.064,126.6773,8.5051,leve
2024-04-03 03:32:22.685,"22 km NNW of Oxapampa, Peru",5.0,9.277,-75.4725,-10.382,leve
2024-04-03 03:01:07.487,Mid-Indian Ridge,5.0,10.0,77.4355,-31.825,leve
2024-04-03 02:28:16.568,"30 km NE of Hualien City, Taiwan",5.1,13.194,121.818,24.1664,leve
2024-04-03 02:23:27.076,"28 km N of Hualien City, Taiwan",5.0,35.749,121.6344,24.2305,leve
2024-04-03 02:14:36.488,"41 km NE of Hualien City, Taiwan",5.7,41.798,121.9338,24.1954,leve
2024-04-03 02:02:05.440,off the coast of Ecuador,5.1,10.0,-85.2876,0.9959,leve
2024-04-03 01:53:57.455,"11 km SSW of Hualien City, Taiwan",5.1,22.545,121.5533,23.8817,leve
2024-04-03 01:49:38.775,"31 km ESE of Hualien City, Taiwan",5.1,10.0,121.8988,23.8897,leve
2024-04-03 01:39:47.928,"27 km SE of Hualien City, Taiwan",5.7,26.363,121.7835,23.7873,leve
2024-04-03 01:39:35.045,"28 km SE of Hualien City, Taiwan",5.3,16.869,121.7975,23.7905,leve
2024-04-03 01:19:31.837,"12 km SSE of Hualien City, Taiwan",5.1,6.723,121.6499,23.873,leve
2024-04-03 01:17:41.291,"6 km E of Hualien City, Taiwan",5.0,26.865,121.6633,23.9694,leve
2024-04-03 01:09:37.061,"27 km NE of Hualien City, Taiwan",5.2,10.0,121.766,24.174,leve
2024-04-03 01:01:12.630,"11 km NNW of Hualien City, Taiwan",5.0,20.884,121.5601,24.077,leve
2024-04-03 00:50:46.898,"22 km S of Hualien City, Taiwan",5.2,27.179,121.5952,23.7725,leve
2024-04-03 00:46:44.732,"24 km NNE of Hualien City, Taiwan",5.6,14.297,121.7273,24.1702,leve
2024-04-03 00:43:55.100,"2 km NNW of Hualien City, Taiwan",5.3,10.789,121.5898,23.9995,leve
2024-04-03 00:35:36.982,"21 km NNE of Hualien City, Taiwan",5.6,15.864,121.6993,24.1511,leve
2024-04-03 00:31:12.301,"18 km E of Hualien City, Taiwan",5.0,23.2,121.7893,23.9926,leve
2024-04-03 00:17:37.240,"15 km ENE of Hualien City, Taiwan",5.2,38.611,121.7509,24.0049,leve
2024-04-03 00:17:16.083,"24 km E of Hualien City, Taiwan",5.1,35.0,121.8453,24.0059,leve
2024-04-03 00:11:25.266,"15 km NNE of Hualien City, Taiwan",6.4,13.931,121.6812,24.1021,forte
2024-04-03 00:09:31.012,"25 km NNE of Hualien City, Taiwan",5.0,32.25,121.7374,24.1741,leve
2024-04-03 00:05:01.965,"137 km ENE of Saipan, Northern Mariana Islands",5.3,10.0,146.8668,15.8214,leve
2024-04-02 23:58:12.173,"15 km S of Hualien City, Taiwan",7.4,40.0,121.5976,23.8356,forte
2024-04-02 22:16:44.681,"139 km ENE of Saipan, Northern Mariana Islands",5.2,10.0,146.8532,15.8934,leve
2024-04-02 09:54:08.569,"137 km ENE of Saipan, Northern Mariana Islands",6.2,10.0,146.8779,15.8146,forte
2024-04-01 19:24:36.670,"7 km SW of Kuji, Japan",5.9,73.0,141.6984,40.1435,leve
2024-04-01 14:45:16.039,northern East Pacific Rise,5.3,10.0,-103.2397,8.246,leve
2024-04-01 01:39:05.248,"43 km W of Panguna, Papua New Guinea",5.1,163.637,155.0964,-6.256,leve
2024-03-31 18:20:23.373,southeast of the Loyalty Islands,5.0,10.0,171.5923,-22.7357,leve
2024-03-31 17:01:51.297,Balleny Islands region,5.9,10.0,156.0408,-62.7208,leve
2024-03-31 03:01:44.594,"163 km NNW of Houma, Tonga",5.5,10.0,-176.0058,-19.847,leve
2024-03-31 01:30:28.183,southeast of Easter Island,5.1,10.0,-100.031,-36.2214,leve
2024-03-31 00:25:15.149,"42 km E of Rasht, Tajikistan",5.0,10.0,70.8647,39.0066,leve
2024-03-30 22:55:52.655,"77 km W of Panguna, Papua New Guinea",5.1,77.27,154.7807,-6.3333,leve
2024-03-30 17:35:49.670,"164 km W of Pangai, Tonga",5.2,10.0,-175.9239,-19.7019,leve
2024-03-30 16:44:25.049,"171 km NNW of Houma, Tonga",5.3,10.249,-176.0022,-19.7708,leve
2024-03-30 16:28:57.456,"Rat Islands, Aleutian Islands, Alaska",5.8,109.0,178.3963,52.1143,leve
2024-03-30 09:48:17.120,central East Pacific Rise,5.1,10.0,-103.9175,-4.0264,leve
2024-03-29 17:58:36.489,northern Mid-Atlantic Ridge,5.2,10.0,-44.8917,12.7994,leve
2024-03-29 16:19:37.942,northern Mid-Atlantic Ridge,5.0,10.0,-44.8963,12.771,leve
2024-03-29 14:40:56.146,Kermadec Islands region,5.4,10.0,-178.0987,-27.9628,leve
2024-03-29 09:57:05.507,"125 km NNW of Kimbe, Papua New Guinea",5.6,570.902,149.5876,-4.562,leve
2024-03-29 07:12:48.063,"34 km WNW of Filiatrá, Greece",5.8,26.873,21.2557,37.3224,leve
2024-03-29 06:29:33.834,"103 km NNW of Port-Vila, Vanuatu",5.0,10.0,168.015,-16.8483,leve
2024-03-29 04:58:59.642,"258 km NE of Saipan, Northern Mariana Islands",5.0,41.584,147.2408,17.0572,leve
2024-03-29 02:02:42.608,"259 km NE of Saipan, Northern Mariana Islands",5.0,25.174,147.3137,17.013,leve
2024-03-28 10:55:10.409,"58 km SW of Ashkāsham, Afghanistan",5.0,108.477,71.1603,36.247,leve
2024-03-28 08:01:54.946,"138 km S of Bambanglipuro, Indonesia",5.0,59.247,110.1543,-9.1955,leve
2024-03-28 04:05:15.500,"55 km NNE of Pucallpa, Peru",5.2,152.869,-74.4016,-7.9054,leve
2024-03-27 22:49:50.490,south of the Fiji Islands,5.0,475.748,-179.7362,-24.3685,leve
2024-03-27 14:16:13.291,"23 km NNE of Marechal Thaumaturgo, Brazil",5.0,10.0,-72.7126,-8.7403,leve
2024-03-27 13:49:17.821,Vanuatu region,5.3,10.0,173.8203,-20.754,leve
2024-03-27 03:23:02.962,"189 km WSW of Port Orford, Oregon",5.6,10.0,-126.7243,42.3102,leve
2024-03-27 01:28:17.689,Vanuatu region,6.4,10.0,173.7373,-21.0715,forte
2024-03-26 17:49:35.453,"15 km SE of Madang, Papua New Guinea",5.1,69.756,145.8772,-5.3315,leve
2024-03-26 13:14:08.949,north of Ascension Island,5.4,10.0,-15.3842,-1.5815,leve
2024-03-26 09:37:15.185,"91 km S of Pangai, Tonga",5.3,14.482,-174.1986,-20.6273,leve
2024-03-25 17:00:02.616,Macquarie Island region,5.5,10.0,158.6349,-59.0543,leve
2024-03-25 05:22:17.065,northern Mid-Atlantic Ridge,5.5,10.0,-46.462,16.5556,leve
2024-03-25 02:36:41.521,"off the east coast of the Kamchatka Peninsula, Russia",5.2,10.0,163.5655,52.4275,leve
2024-03-25 02:21:44.441,"153 km SSW of Merizo Village, Guam",5.2,10.0,143.9432,12.0769,leve
2024-03-24 19:50:11.425,"33 km SSE of Cuya, Chile",5.0,79.08,-70.1006,-19.4577,leve
2024-03-24 11:53:57.200,"50 km NW of Bintuni, Indonesia",5.1,42.523,133.2473,-1.7427,leve
2024-03-24 06:22:24.947,"11 km ESE of Marihatag, Philippines",5.2,59.621,126.3895,8.7566,leve
2024-03-24 03:26:40.249,"37 km ENE of Ambunti, Papua New Guinea",5.2,35.0,143.116,-4.0667,leve
2024-03-24 03:04:07.847,"85 km SE of Ende, Indonesia",5.7,62.174,122.1832,-9.4207,leve
2024-03-24 00:30:54.143,"289 km SW of Gizo, Solomon Islands",5.1,10.0,154.8212,-9.7782,leve
2024-03-23 22:49:58.468,"38 km ENE of Ambunti, Papua New Guinea",5.1,35.0,143.1375,-4.0835,leve
2024-03-23 20:40:29.906,"55 km ENE of Ambunti, Papua New Guinea",5.0,35.0,143.311,-4.1113,leve
2024-03-23 20:22:04.348,"36 km ENE of Ambunti, Papua New Guinea",6.9,41.464,143.134,-4.1292,forte
2024-03-23 13:20:28.536,"82 km SW of Pagar Alam, Indonesia",5.3,62.692,102.7307,-4.5597,leve
2024-03-22 08:52:58.999,"110 km N of Paciran, Indonesia",6.4,9.471,112.3646,-5.8754,forte
2024-03-22 05:31:12.251,"107 km N of Paciran, Indonesia",5.2,10.0,112.3829,-5.909,leve
2024-03-22 04:22:45.531,"117 km N of Paciran, Indonesia",5.6,10.0,112.3187,-5.8155,leve
2024-03-22 03:47:04.011,"30 km ENE of Karakenja, Tajikistan",5.2,3.161,71.8628,39.3279,leve
2024-03-21 02:47:21.923,South Sandwich Islands region,5.2,43.89,-25.6366,-59.0115,leve
2024-03-21 00:19:13.120,"175 km ESE of Biak, Indonesia",5.1,12.374,137.4266,-2.008,leve
2024-03-21 00:08:02.844,"1 km S of Kasukabe, Japan",5.2,45.002,139.748,35.9739,leve
2024-03-20 19:50:55.757,Kermadec Islands region,5.3,441.673,179.7294,-31.4035,leve
2024-03-20 08:24:57.931,"97 km E of Tuapejat, Indonesia",5.0,67.702,100.4628,-2.0189,leve
2024-03-20 05:48:18.048,South Sandwich Islands region,5.6,89.0,-27.259,-56.2515,leve
2024-03-19 21:27:01.034,"68 km WNW of Nushki, Pakistan",5.3,6.0,65.3531,29.7493,leve
2024-03-19 18:07:02.532,Pacific-Antarctic Ridge,5.5,10.0,-143.3884,-56.4959,leve
2024-03-19 14:39:08.812,"39 km S of Kirakira, Solomon Islands",5.0,61.638,161.8513,-10.8006,leve
2024-03-19 02:25:31.684,Kermadec Islands region,5.5,9.961,-179.131,-31.2982,leve
2024-03-19 00:35:18.851,"64 km WNW of Nushki, Pakistan",5.5,8.0,65.3791,29.6902,leve
2024-03-18 11:04:41.113,"Volcano Islands, Japan region",5.3,35.0,142.7619,24.2346,leve
2024-03-18 00:18:03.554,"56 km N of Lae, Papua New Guinea",5.1,86.441,146.9556,-6.2159,leve
2024-03-17 11:10:16.687,"210 km SE of Lorengau, Papua New Guinea",5.3,10.0,148.6471,-3.3388,leve
2024-03-17 06:03:55.541,"162 km N of Las Khorey, Somalia",5.2,10.0,48.0066,12.6124,leve
2024-03-17 00:44:02.920,"45 km SSW of Jiquilillo, Nicaragua",5.6,48.0,-87.6546,12.3856,leve
2024-03-16 21:17:04.821,"44 km ESE of Tomioka, Japan",5.3,48.55,141.4549,37.1332,leve
2024-03-16 03:32:02.419,"134 km ENE of Kimbe, Papua New Guinea",5.3,10.0,151.2304,-5.0223,leve
2024-03-16 00:14:51.989,Macquarie Island region,5.9,10.0,158.3538,-58.935,leve
2024-03-15 11:04:00.560,"46 km E of Tatsugō, Japan",5.0,15.778,130.0753,28.432,leve
2024-03-15 10:32:50.046,"49 km E of Tatsugō, Japan",5.6,20.0,130.1034,28.4192,leve
2024-03-14 21:29:12.936,northern Mid-Atlantic Ridge,5.4,10.0,-42.6288,29.6206,leve
2024-03-14 21:15:10.651,northern Mid-Atlantic Ridge,5.0,10.0,-42.8437,29.9929,leve
2024-03-14 21:10:24.786,northern Mid-Atlantic Ridge,6.2,10.0,-42.6608,29.7971,forte
2024-03-14 20:00:06.954,northern Mid-Atlantic Ridge,5.2,10.0,-42.7949,29.7656,leve
2024-03-14 15:14:35.701,"21 km E of Iwaki, Japan",5.6,44.0,141.1231,37.083,leve
2024-03-14 03:06:47.754,"22 km ENE of Bileća, Bosnia and Herzegovina",5.4,16.067,18.6883,42.954,leve
2024-03-13 23:46:21.266,southeast Indian Ridge,5.0,10.0,105.3591,-48.5615,leve
2024-03-13 22:10:34.219,"128 km WNW of Puerto, Chile",5.0,20.044,-71.2587,-19.7124,leve
2024-03-13 20:06:34.414,western Indian-Antarctic Ridge,5.5,10.0,125.8833,-49.6592,leve
2024-03-13 19:06:06.206,"109 km SE of Modisi, Indonesia",5.0,42.886,125.2292,-0.1274,leve
2024-03-13 18:56:14.833,"111 km SE of Modisi, Indonesia",5.7,39.0,125.2455,-0.1457,leve
2024-03-13 16:39:21.786,Banda Sea,5.0,169.876,129.8569,-6.5577,leve
2024-03-13 15:13:22.779,"68 km ESE of Kimbe, Papua New Guinea",6.0,44.0,150.6843,-5.831,forte
2024-03-13 09:30:04.955,"84 km N of Camiña, Chile",5.3,108.901,-69.3029,-18.5627,leve
2024-03-12 10:41:03.502,Chagos Archipelago region,5.0,10.0,68.3169,-8.0757,leve
2024-03-12 03:42:32.387,"90 km WSW of San Antonio, Chile",5.1,13.89,-72.5373,-33.8366,leve
2024-03-12 03:10:29.000,"126 km NE of Hihifo, Tonga",5.0,10.0,-172.9716,-15.1365,leve
2024-03-11 03:47:16.887,"75 km WNW of Tamarindo, Costa Rica",5.0,16.18,-86.4369,10.6428,leve
2024-03-10 20:33:55.388,west of Macquarie Island,5.0,10.0,139.9642,-52.2729,leve
2024-03-10 12:35:08.680,"184 km ESE of Kimbe, Papua New Guinea",5.0,50.855,151.6202,-6.3183,leve
2024-03-10 07:41:05.710,"132 km E of Neiafu, Tonga",5.0,10.0,-172.7477,-18.8498,leve
2024-03-10 03:05:02.993,"277 km ENE of Lospalos, Timor Leste",5.0,88.58,129.1918,-7.2929,leve
2024-03-09 12:01:09.046,"239 km E of Levuka, Fiji",5.4,592.972,-178.4182,-17.99,leve
2024-03-08 17:21:55.604,south of the Fiji Islands,5.3,596.425,-179.5708,-22.1275,leve
2024-03-08 09:11:45.110,"103 km SE of Pondaguitan, Philippines",6.0,115.0,126.9407,5.8168,forte
2024-03-08 03:52:52.642,"80 km NE of Sanana, Indonesia",5.0,10.0,126.561,-1.6235,leve
2024-03-07 10:09:15.384,"223 km NNE of Nagqu, China",5.0,10.0,92.8542,33.3794,leve
2024-03-07 10:06:30.797,"244 km NNE of Nagqu, China",5.6,10.0,92.9927,33.5389,leve
2024-03-07 08:20:10.597,"78 km SW of Tamarindo, Costa Rica",5.6,9.0,-86.3228,9.7718,leve
2024-03-06 23:56:55.792,"178 km ENE of Tual, Indonesia",5.2,10.0,134.1471,-4.8258,leve
2024-03-06 21:39:28.512,"64 km ENE of Kinablangan, Philippines",5.0,13.012,127.1014,7.8963,leve
2024-03-06 20:19:43.489,"47 km ENE of Kinablangan, Philippines",5.0,42.632,126.9181,7.9178,leve
2024-03-06 19:27:02.733,"30 km WSW of Lata, Solomon Islands",5.0,46.294,165.5313,-10.8089,leve
2024-03-06 17:17:26.991,"133 km NNE of Hihifo, Tonga",5.1,10.0,-173.1921,-14.8958,leve
2024-03-06 15:27:48.223,"206 km SE of Hihifo, Tonga",5.0,10.0,-172.4015,-17.2455,leve
2024-03-05 21:10:05.518,south of the Fiji Islands,5.1,542.094,179.1709,-23.6534,leve
2024-03-05 19:52:52.612,Macquarie Island region,6.1,10.0,158.7607,-59.1953,forte
2024-03-05 13:59:21.001,southern East Pacific Rise,5.1,10.0,-124.2267,-55.5655,leve
2024-03-05 10:04:57.187,"57 km SE of Pangai, Tonga",5.3,30.433,-173.9483,-20.16,leve
2024-03-05 04:20:14.814,"60 km NNW of Fannūj, Iran",5.1,38.577,59.3526,27.0556,leve
2024-03-05 02:07:32.232,"240 km NNE of Nagqu, China",5.4,10.0,93.0234,33.4841,leve
2024-03-04 13:01:16.372,"192 km ENE of Neiafu, Tonga",5.0,10.0,-172.3887,-17.821,leve
2024-03-04 02:48:21.113,"224 km S of Bengkulu, Indonesia",5.2,10.0,102.179,-5.8279,leve
2024-03-03 18:08:32.755,Southwest Indian Ridge,5.0,10.0,61.6042,-28.7289,leve
2024-03-03 16:16:53.995,Macquarie Island region,6.8,23.187,159.1441,-58.8881,forte
2024-03-03 15:56:32.656,Easter Island region,5.0,10.0,-112.0415,-29.5411,leve
2024-03-03 15:07:43.246,"111 km SSW of Pagar Alam, Indonesia",5.1,63.387,103.0276,-5.0063,leve
2024-03-03 02:01:06.220,south of the Kermadec Islands,5.0,10.0,-178.0679,-32.4116,leve
2024-03-02 23:14:46.152,south of the Kermadec Islands,5.2,10.0,-178.1275,-32.299,leve
2024-03-02 12:38:29.921,South Sandwich Islands region,5.0,10.0,-25.5983,-55.7171,leve
2024-03-02 00:26:40.579,Fiji region,5.8,546.098,-178.3442,-20.5625,leve
2024-03-01 17:29:44.950,Owen Fracture Zone region,5.9,8.034,57.6508,11.5105,leve
2024-03-01 09:29:02.868,"47 km E of Aras-asan, Philippines",5.4,42.374,126.74,8.8616,leve
2024-03-01 07:06:36.257,"180 km ENE of Agats, Indonesia",5.2,10.0,139.56,-4.7608,leve
2024-02-29 20:43:16.110,"22 km E of Ichinomiya, Japan",5.1,23.083,140.632,35.371,leve
2024-02-29 12:16:07.429,"109 km WNW of Malango, Solomon Islands",5.0,10.0,158.8249,-9.2616,leve
2024-02-29 10:28:55.288,"251 km W of Crescent City, California",5.2,10.0,-127.1671,41.3681,leve
2024-02-29 09:22:19.798,"104 km SSW of Adak, Alaska",5.0,26.936,-177.3209,51.0421,leve
2024-02-29 06:24:31.391,north of Severnaya Zemlya,5.2,10.0,91.2168,85.3528,leve
2024-02-29 00:23:58.202,"46 km E of Aras-asan, Philippines",5.4,18.0,126.7364,8.8593,leve
2024-02-29 00:10:12.174,"56 km E of Aras-asan, Philippines",5.1,14.569,126.8221,8.8465,leve
2024-02-28 15:50:21.854,"260 km W of Adak, Alaska",5.5,119.968,179.5832,52.0016,leve
2024-02-28 05:56:11.907,Macquarie Island region,5.4,10.0,158.9796,-59.1208,leve
2024-02-27 11:29:31.749,"39 km S of Kirakira, Solomon Islands",5.2,33.245,161.8602,-10.8045,leve
2024-02-26 21:35:38.435,"12 km WNW of Puerto Morazán, Nicaragua",5.0,184.618,-87.2746,12.9067,leve
2024-02-26 17:15:32.804,Owen Fracture Zone region,5.0,10.0,57.6533,11.5019,leve
2024-02-25 15:04:57.491,"77 km WSW of Pelabuhanratu, Indonesia",5.2,45.156,105.9647,-7.3755,leve
2024-02-25 13:07:04.300,"79 km WSW of Pelabuhanratu, Indonesia",5.6,34.0,105.9282,-7.3405,leve
2024-02-25 04:15:00.431,"130 km SSE of Kyzyl-Suu, Kyrgyzstan",5.4,10.0,78.4315,41.2117,leve
2024-02-24 23:29:42.139,"48 km SSE of Tari, Papua New Guinea",5.0,10.0,143.1464,-6.2385,leve
2024-02-24 21:57:41.904,"9 km W of El Realejo, Nicaragua",5.3,82.022,-87.2505,12.5384,leve
2024-02-24 21:47:43.243,"10 km N of Port-Olry, Vanuatu",5.0,55.066,167.0715,-14.947,leve
2024-02-24 10:17:39.491,"136 km E of Yamada, Japan",5.0,10.0,143.5279,39.5694,leve
2024-02-24 07:34:33.177,"56 km NNW of Bandar Abbas, Iran",5.0,16.972,56.1356,27.6842,leve
2024-02-24 00:51:21.349,"257 km NNE of Tobelo, Indonesia",5.2,10.0,128.6605,3.9671,leve
2024-02-23 23:10:43.909,"216 km SE of Kushimoto, Japan",5.3,404.065,137.4984,32.1658,leve
2024-02-23 22:58:56.073,"131 km W of Aykol, China",5.0,10.0,78.5847,41.0638,leve
2024-02-23 07:46:26.679,"158 km SSE of Teluk Dalam, Indonesia",5.3,19.996,98.4764,-0.6873,leve
2024-02-23 07:32:34.410,"67 km NW of Fangale’ounga, Tonga",5.3,114.676,-174.7496,-19.2914,leve
2024-02-23 01:51:13.973,southern East Pacific Rise,6.3,10.0,-110.7745,-35.0892,forte
2024-02-22 19:25:42.694,Kuril Islands,5.1,44.275,153.8822,47.4681,leve
2024-02-22 04:16:20.266,"81 km WSW of Kokopo, Papua New Guinea",5.2,165.742,151.6569,-4.7435,leve
2024-02-21 23:55:21.520,south of the Fiji Islands,5.1,10.0,-176.2707,-25.4547,leve
2024-02-21 22:46:57.363,"88 km N of Sumenep, Indonesia",5.1,606.447,113.9306,-6.2111,leve
2024-02-21 19:03:36.356,South Sandwich Islands region,5.0,10.0,-29.7688,-59.6443,leve
2024-02-21 14:07:35.712,"165 km WNW of Houma, Tonga",5.4,290.557,-176.8685,-20.8809,leve
2024-02-21 12:11:31.245,"182 km NW of Lorengau, Papua New Guinea",5.5,10.0,146.0892,-0.8908,leve
2024-02-21 04:31:44.982,south of the Fiji Islands,5.1,364.714,-178.4314,-22.5595,leve
